market_id,participant_id,role_tier,endowment_tokens,starting_balance,final_balance,yes_held,no_held,market_number,stage
1,P01,uninformed,100,100.0,,0,0,0,1
1,P02,uninformed,100,100.0,,0,0,0,1
1,P03,uninformed,100,93.17283771223904,,15,0,0,1
1,P04,uninformed,100,99.5926651615215,,1,0,0,1
1,P05,uninformed,100,100.0,,0,0,0,1
1,P06,uninformed,100,100.0,,0,0,0,1
1,P07,uninformed,100,100.0,,0,0,0,1
1,P08,uninformed,100,92.82718500746151,,0,13,0,1
1,P09,uninformed,100,88.13210193489836,,0,21,0,1
1,P10,uninformed,100,100.0,,0,0,0,1
1,P11,uninformed,100,100.0,,0,0,0,1
1,P12,uninformed,100,100.0,,0,0,0,1
1,P13,uninformed,100,100.0,,0,0,0,1
1,P14,uninformed,100,100.0,,0,0,0,1
1,P15,uninformed,100,100.0,,0,0,0,1
1,P16,uninformed,100,100.0,,0,0,0,1
1,P17,uninformed,100,96.68117695686135,,6,2,0,1
1,P18,uninformed,100,99.48264614119513,,0,1,0,1
1,P19,uninformed,100,100.0,,0,0,0,1
1,P20,uninformed,100,100.0,,0,0,0,1
1,P21,uninformed,100,100.0,,0,0,0,1
1,P22,uninformed,100,94.58017255071755,,12,0,0,1
1,P23,uninformed,100,100.0,,0,0,0,1
1,P24,uninformed,100,100.0,,0,0,0,1
2,P01,uninformed,100,99.5450159411034,100.545,1,0,1,1
2,P02,uninformed,100,100.0,100.0,0,0,1,1
2,P03,uninformed,100,100.0,100.0,0,0,1,1
2,P04,uninformed,100,100.0,100.0,0,0,1,1
2,P05,uninformed,100,100.0,100.0,0,0,1,1
2,P06,uninformed,100,100.0,100.0,0,0,1,1
2,P07,uninformed,100,100.0,100.0,0,0,1,1
2,P08,uninformed,100,90.76380057806298,90.7638,0,17,1,1
2,P09,uninformed,100,99.49652788940469,99.4965,0,1,1,1
2,P10,uninformed,100,96.62138348083361,96.6214,0,7,1,1
2,P11,uninformed,100,100.0,100.0,0,0,1,1
2,P12,uninformed,100,100.0,100.0,0,0,1,1
2,P13,uninformed,100,100.0,100.0,0,0,1,1
2,P14,uninformed,100,100.0,100.0,0,0,1,1
2,P15,uninformed,100,100.0,100.0,0,0,1,1
2,P16,uninformed,100,100.0,100.0,0,0,1,1
2,P17,uninformed,100,99.48958500746153,99.4896,0,1,1,1
2,P18,uninformed,100,98.98611289686622,98.9861,0,2,1,1
2,P19,uninformed,100,99.5450159411034,99.545,0,1,1,1
2,P20,uninformed,100,93.4549840588966,106.455,13,0,1,1
2,P21,uninformed,100,100.0,100.0,0,0,1,1
2,P22,uninformed,100,94.08364466131286,107.0836,13,0,1,1
2,P23,uninformed,100,100.0,100.0,0,0,1,1
2,P24,uninformed,100,100.0,100.0,0,0,1,1
3,P01,uninformed,100,2.3061717309869767,100.3062,135,98,2,2
3,P02,informed,100,0.3361019348983526,0.3361,60,0,2,2
3,P03,uninformed,100,1.1680057976428562,44.168,152,43,2,2
3,P04,informed,100,0.1085921286788118,0.1086,160,0,2,2
3,P05,informed,100,0.2895484425387367,0.2895,45,0,2,2
3,P06,uninformed,100,84.90811166225683,101.9081,20,17,2,2
3,P07,uninformed,100,91.50714346031432,107.5071,10,16,2,2
3,P08,uninformed,100,8.856684069980606,112.8567,96,104,2,2
3,P09,informed,100,0.20645265460548912,71.2065,92,71,2,2
3,P10,informed,100,0.012784251732095409,0.0128,172,0,2,2
3,P11,uninformed,100,3.8857466663070115,166.88569999999999,95,163,2,2
3,P12,uninformed,100,2.986895305274075,82.9869,131,80,2,2
3,P13,uninformed,100,0.8429446160450883,42.8429,145,42,2,2
3,P14,informed,100,0.13491578426832274,395.1349,0,395,2,2
3,P15,uninformed,100,69.01701733380742,71.017,48,2,2,2
3,P16,uninformed,100,95.25761396084503,97.2576,12,2,2,2
3,P17,uninformed,100,65.20311238797642,111.2031,43,46,2,2
3,P18,informed,100,0.22669420235737126,189.2267,36,189,2,2
3,P19,uninformed,100,1.8122791366589488,128.8123,103,127,2,2
3,P20,uninformed,100,1.1206961402591837,168.1207,88,167,2,2
3,P21,informed,100,0.005847345394510928,0.0058,47,0,2,2
3,P22,uninformed,100,0.7481249679808513,190.7481,69,190,2,2
3,P23,uninformed,100,0.3261119245275066,102.3261,113,102,2,2
3,P24,uninformed,100,99.07771840254979,102.0777,7,3,2,2
4,P01,uninformed,100,96.57284877160414,96.5728,7,0,3,3
4,P02,uninformed,400,400.0,400.0,0,0,3,3
4,P03,uninformed,400,399.551894942041,399.5519,1,0,3,3
4,P04,uninformed,100,100.0,100.0,0,0,3,3
4,P05,uninformed,100,100.0,100.0,0,0,3,3
4,P06,uninformed,100,100.0,100.0,0,0,3,3
4,P07,uninformed,100,100.0,100.0,0,0,3,3
4,P08,uninformed,100,96.9167721105953,102.9168,0,6,3,3
4,P09,uninformed,100,93.66777549849805,105.6678,0,12,3,3
4,P10,uninformed,100,100.0,100.0,0,0,3,3
4,P11,uninformed,100,100.0,100.0,0,0,3,3
4,P12,uninformed,100,99.5450159411034,99.545,1,0,3,3
4,P13,uninformed,400,399.5655909891554,399.5656,1,0,3,3
4,P14,uninformed,400,397.58673587473794,397.5867,5,0,3,3
4,P15,uninformed,100,100.0,100.0,0,0,3,3
4,P16,uninformed,400,400.0,400.0,0,0,3,3
4,P17,uninformed,100,100.0,100.0,0,0,3,3
4,P18,uninformed,400,394.6538883953643,404.6539,0,10,3,3
4,P19,uninformed,100,100.0,100.0,0,0,3,3
4,P20,uninformed,400,400.0,400.0,0,0,3,3
4,P21,uninformed,100,99.538119716691,99.5381,1,0,3,3
4,P22,uninformed,400,394.84263949404044,394.8426,11,0,3,3
4,P23,uninformed,100,99.55875414090703,99.5588,1,0,3,3
4,P24,uninformed,100,100.0,100.0,0,0,3,3
5,P01,uninformed,100,0.5116219199896819,214.5116,214,94,4,4
5,P02,uninformed,100,12.684628303256815,135.6846,123,121,4,4
5,P03,informed,400,0.5897503444680784,4.5898,4,317,4,4
5,P04,uninformed,100,9.815211067391683,131.8152,122,103,4,4
5,P05,informed,400,0.08216037816663446,0.0822,0,493,4,4
5,P06,uninformed,100,77.60563484135952,98.6056,21,24,4,4
5,P07,uninformed,100,80.72726784251935,91.7273,11,30,4,4
5,P08,uninformed,100,76.6069950834452,95.607,19,46,4,4
5,P09,informed,400,15.031225690810146,492.0312,477,414,4,4
5,P10,uninformed,100,1.8997110673916833,83.8997,82,131,4,4
5,P11,uninformed,100,24.889261018223905,163.8893,139,72,4,4
5,P12,uninformed,100,1.1574802745011592,114.1575,113,152,4,4
5,P13,uninformed,100,0.10823747376882384,148.1082,148,89,4,4
5,P14,uninformed,100,0.14720981747202605,173.1472,173,83,4,4
5,P15,informed,400,145.11351709383584,457.1135,312,414,4,4
5,P16,uninformed,100,64.82554389776733,78.8255,14,48,4,4
5,P17,informed,400,0.14288440707603445,497.1429,497,442,4,4
5,P18,uninformed,100,28.60675883611098,101.60679999999999,73,99,4,4
5,P19,informed,400,0.6537069450745068,327.6537,327,27,4,4
5,P20,uninformed,100,2.1885061620381254,176.1885,174,85,4,4
5,P21,uninformed,100,27.455072364234198,180.45510000000002,153,74,4,4
5,P22,informed,400,0.2457328236816371,0.2457,0,480,4,4
5,P23,uninformed,100,1.6742734348476747,172.6743,171,83,4,4
5,P24,informed,400,111.71121723142917,814.7112,703,214,4,4
