market_id,participant_id,role_tier,endowment_tokens,starting_balance,final_balance,yes_held,no_held,market_number,stage
1,P01,uninformed,100,100.0,,0,0,0,1
1,P02,uninformed,100,100.0,,0,0,0,1
1,P03,uninformed,100,99.20535802841863,,2,0,0,1
1,P04,uninformed,100,99.5926651615215,,1,0,0,1
1,P05,uninformed,100,100.0,,0,0,0,1
1,P06,uninformed,100,92.66242271970057,,16,0,0,1
1,P07,uninformed,100,100.0,,0,0,0,1
1,P08,uninformed,100,92.13918500746152,,0,14,0,1
1,P09,uninformed,100,92.35148710313376,,0,14,0,1
1,P10,uninformed,100,100.0,,0,0,0,1
1,P11,uninformed,100,100.0,,0,0,0,1
1,P12,uninformed,100,100.0,,0,0,0,1
1,P13,uninformed,100,100.0,,0,0,0,1
1,P14,uninformed,100,100.0,,0,0,0,1
1,P15,uninformed,100,100.0,,0,0,0,1
1,P16,uninformed,100,100.0,,0,0,0,1
1,P17,uninformed,100,97.9653278894047,,0,4,0,1
1,P18,uninformed,100,99.48264614119515,,0,1,0,1
1,P19,uninformed,100,100.0,,0,0,0,1
1,P20,uninformed,100,100.0,,0,0,0,1
1,P21,uninformed,100,100.0,,0,0,0,1
1,P22,uninformed,100,95.06975755817908,,11,0,0,1
1,P23,uninformed,100,100.0,,0,0,0,1
1,P24,uninformed,100,100.0,,0,0,0,1
2,P01,uninformed,100,99.538119716691,100.5381,1,0,1,1
2,P02,uninformed,100,99.56559098915538,100.5656,1,0,1,1
2,P03,uninformed,100,98.65566502405143,101.6557,3,0,1,1
2,P04,uninformed,100,99.57240297200116,100.5724,1,0,1,1
2,P05,uninformed,100,100.0,100.0,0,0,1,1
2,P06,uninformed,100,100.0,100.0,0,0,1,1
2,P07,uninformed,100,100.0,100.0,0,0,1,1
2,P08,uninformed,100,94.08148542336312,94.0815,0,11,1,1
2,P09,uninformed,100,100.0,100.0,0,0,1,1
2,P10,uninformed,100,100.0,100.0,0,0,1,1
2,P11,uninformed,100,100.0,100.0,0,0,1,1
2,P12,uninformed,100,100.0,100.0,0,0,1,1
2,P13,uninformed,100,100.0,100.0,0,0,1,1
2,P14,uninformed,100,100.0,100.0,0,0,1,1
2,P15,uninformed,100,100.0,100.0,0,0,1,1
2,P16,uninformed,100,100.0,100.0,0,0,1,1
2,P17,uninformed,100,99.4687911263559,99.4688,0,1,1,1
2,P18,uninformed,100,100.0,100.0,0,0,1,1
2,P19,uninformed,100,100.0,100.0,0,0,1,1
2,P20,uninformed,100,99.53120887364409,100.5312,1,0,1,1
2,P21,uninformed,100,100.0,100.0,0,0,1,1
2,P22,uninformed,100,100.0,100.0,0,0,1,1
2,P23,uninformed,100,100.0,100.0,0,0,1,1
2,P24,uninformed,100,100.0,100.0,0,0,1,1
3,P01,uninformed,100,1.8961814152998169,168.8962,91,167,2,2
3,P02,informed,100,0.045784215731677236,0.0458,57,0,2,2
3,P03,uninformed,100,19.757312387976413,106.7573,98,87,2,2
3,P04,informed,100,0.4998069450745068,0.4998,193,0,2,2
3,P05,informed,100,0.5455787726508363,0.5456,47,0,2,2
3,P06,uninformed,100,69.40798255509168,101.408,35,32,2,2
3,P07,uninformed,100,92.14931539645787,106.1493,7,14,2,2
3,P08,uninformed,100,70.95918421573168,113.9592,29,43,2,2
3,P09,informed,100,1.221782996399765,1.2218,110,0,2,2
3,P10,informed,100,0.4351661268516298,0.4352,176,0,2,2
3,P11,uninformed,100,12.045857527347723,92.0459,121,80,2,2
3,P12,uninformed,100,5.010012387976184,66.01,122,61,2,2
3,P13,uninformed,100,4.065011924527506,97.065,115,93,2,2
3,P14,informed,100,0.0003814153000443188,371.0004,0,371,2,2
3,P15,uninformed,100,81.63940901084432,81.6394,37,0,2,2
3,P16,uninformed,100,86.79448421573167,88.7945,18,2,2,2
3,P17,uninformed,100,68.25713036570146,111.2571,52,43,2,2
3,P18,informed,100,0.9768768100599323,200.9769,30,200,2,2
3,P19,uninformed,100,4.933184215731678,126.9332,98,122,2,2
3,P20,uninformed,100,1.0959423985517467,227.0959,65,226,2,2
3,P21,informed,100,0.057948666952173156,0.0579,43,0,2,2
3,P22,uninformed,100,3.7059466663070113,102.7059,126,99,2,2
3,P23,uninformed,100,0.6796949176442104,124.6797,107,124,2,2
3,P24,uninformed,100,88.93581238797618,100.9358,15,12,2,2
4,P01,uninformed,100,100.0,100.0,0,0,3,3
4,P02,uninformed,400,400.0,400.0,0,0,3,3
4,P03,uninformed,400,400.0,400.0,0,0,3,3
4,P04,uninformed,100,100.0,100.0,0,0,3,3
4,P05,uninformed,100,100.0,100.0,0,0,3,3
4,P06,uninformed,100,100.0,100.0,0,0,3,3
4,P07,uninformed,100,100.0,100.0,0,0,3,3
4,P08,uninformed,100,96.36468500746153,103.3647,0,7,3,3
4,P09,uninformed,100,93.58495753395843,105.585,0,12,3,3
4,P10,uninformed,100,96.62138348083361,96.6214,7,0,3,3
4,P11,uninformed,100,100.0,100.0,0,0,3,3
4,P12,uninformed,100,100.0,100.0,0,0,3,3
4,P13,uninformed,400,400.0,400.0,0,0,3,3
4,P14,uninformed,400,400.0,400.0,0,0,3,3
4,P15,uninformed,100,100.0,100.0,0,0,3,3
4,P16,uninformed,400,400.0,400.0,0,0,3,3
4,P17,uninformed,100,100.0,100.0,0,0,3,3
4,P18,uninformed,400,400.0,400.0,0,0,3,3
4,P19,uninformed,100,100.0,100.0,0,0,3,3
4,P20,uninformed,400,400.0,400.0,0,0,3,3
4,P21,uninformed,100,100.0,100.0,0,0,3,3
4,P22,uninformed,400,395.4150424660416,395.415,10,0,3,3
4,P23,uninformed,100,100.0,100.0,0,0,3,3
4,P24,uninformed,100,100.0,100.0,0,0,3,3
5,P01,uninformed,100,1.366340829299188,178.3663,177,101,4,4
5,P02,uninformed,100,24.34097148409915,159.341,135,88,4,4
5,P03,informed,400,0.38023282368118233,0.3802,0,279,4,4
5,P04,uninformed,100,28.492422534028684,159.4924,131,95,4,4
5,P05,informed,400,0.045104806687511934,0.0451,0,469,4,4
5,P06,uninformed,100,84.73900203877422,95.739,11,28,4,4
5,P07,uninformed,100,86.80991721049318,95.8099,9,18,4,4
5,P08,uninformed,100,63.25804228755128,71.25800000000001,8,78,4,4
5,P09,informed,400,26.360967176318816,521.361,495,418,4,4
5,P10,uninformed,100,2.693467357375151,117.6935,115,136,4,4
5,P11,uninformed,100,15.191910437570522,160.1919,145,134,4,4
5,P12,uninformed,100,8.656326030494942,138.6563,130,95,4,4
5,P13,uninformed,100,0.8172695464173834,175.8173,175,104,4,4
5,P14,uninformed,100,0.5180104375700678,128.518,128,93,4,4
5,P15,informed,400,102.29746717631882,403.2975,301,499,4,4
5,P16,uninformed,100,92.17035949023953,94.1704,2,16,4,4
5,P17,informed,400,12.443937926060254,459.4439,447,433,4,4
5,P18,uninformed,100,5.367053917844569,140.3671,135,56,4,4
5,P19,informed,400,0.09063282368118242,220.0906,220,29,4,4
5,P20,uninformed,100,2.135982732533173,170.136,168,114,4,4
5,P21,uninformed,100,37.20308290922682,183.2031,146,62,4,4
5,P22,informed,400,0.8970515574612633,1.8971,1,474,4,4
5,P23,uninformed,100,0.5808829092268206,156.5809,156,108,4,4
5,P24,informed,400,148.02262373846656,903.0226,755,150,4,4
