market_id,participant_id,role_tier,endowment_tokens,starting_balance,final_balance,yes_held,no_held,market_number,stage
1,P01,uninformed,100,100.0,,0,0,0,1
1,P02,uninformed,100,100.0,,0,0,0,1
1,P03,uninformed,100,99.59935333369268,,1,0,0,1
1,P04,uninformed,100,99.5926651615215,,1,0,0,1
1,P05,uninformed,100,100.0,,0,0,0,1
1,P06,uninformed,100,92.5524036993742,,16,0,0,1
1,P07,uninformed,100,100.0,,0,0,0,1
1,P08,uninformed,100,92.7521278894047,,0,13,0,1
1,P09,uninformed,100,92.44756885134333,,0,14,0,1
1,P10,uninformed,100,100.0,,0,0,0,1
1,P11,uninformed,100,100.0,,0,0,0,1
1,P12,uninformed,100,100.0,,0,0,0,1
1,P13,uninformed,100,100.0,,0,0,0,1
1,P14,uninformed,100,100.0,,0,0,0,1
1,P15,uninformed,100,100.0,,0,0,0,1
1,P16,uninformed,100,100.0,,0,0,0,1
1,P17,uninformed,100,97.9722721105953,,0,4,0,1
1,P18,uninformed,100,99.48958500746153,,0,1,0,1
1,P19,uninformed,100,100.0,,0,0,0,1
1,P20,uninformed,100,100.0,,0,0,0,1
1,P21,uninformed,100,100.0,,0,0,0,1
1,P22,uninformed,100,94.58017255071755,,12,0,0,1
1,P23,uninformed,100,100.0,,0,0,0,1
1,P24,uninformed,100,100.0,,0,0,0,1
2,P01,uninformed,100,99.538119716691,100.5381,1,0,1,1
2,P02,uninformed,100,99.56559098915538,100.5656,1,0,1,1
2,P03,uninformed,100,98.65566502405143,101.6557,3,0,1,1
2,P04,uninformed,100,99.57240297200116,100.5724,1,0,1,1
2,P05,uninformed,100,100.0,100.0,0,0,1,1
2,P06,uninformed,100,100.0,100.0,0,0,1,1
2,P07,uninformed,100,100.0,100.0,0,0,1,1
2,P08,uninformed,100,94.08148542336312,94.0815,0,11,1,1
2,P09,uninformed,100,100.0,100.0,0,0,1,1
2,P10,uninformed,100,100.0,100.0,0,0,1,1
2,P11,uninformed,100,100.0,100.0,0,0,1,1
2,P12,uninformed,100,100.0,100.0,0,0,1,1
2,P13,uninformed,100,100.0,100.0,0,0,1,1
2,P14,uninformed,100,100.0,100.0,0,0,1,1
2,P15,uninformed,100,100.0,100.0,0,0,1,1
2,P16,uninformed,100,100.0,100.0,0,0,1,1
2,P17,uninformed,100,99.4687911263559,99.4688,0,1,1,1
2,P18,uninformed,100,100.0,100.0,0,0,1,1
2,P19,uninformed,100,100.0,100.0,0,0,1,1
2,P20,uninformed,100,99.53120887364409,100.5312,1,0,1,1
2,P21,uninformed,100,100.0,100.0,0,0,1,1
2,P22,uninformed,100,100.0,100.0,0,0,1,1
2,P23,uninformed,100,100.0,100.0,0,0,1,1
2,P24,uninformed,100,100.0,100.0,0,0,1,1
3,P01,uninformed,100,1.0254933467975706,67.0255,141,66,2,2
3,P02,informed,100,0.8497170907724972,0.8497,60,0,2,2
3,P03,uninformed,100,5.495267620775728,70.4953,118,65,2,2
3,P04,informed,100,0.0941695464173834,0.0942,147,0,2,2
3,P05,informed,100,0.23028379488443862,0.2303,29,0,2,2
3,P06,uninformed,100,73.49881521156126,103.4988,27,30,2,2
3,P07,uninformed,100,69.8235419715813,72.8235,40,3,2,2
3,P08,uninformed,100,31.606239670791,52.6062,99,21,2,2
3,P09,informed,100,1.12092497731121,48.1209,94,47,2,2
3,P10,informed,100,0.08596696097108902,0.086,135,0,2,2
3,P11,uninformed,100,1.8447814431870881,78.8448,128,77,2,2
3,P12,uninformed,100,18.013109198318894,99.01310000000001,111,81,2,2
3,P13,uninformed,100,1.7713580600615082,121.7714,107,120,2,2
3,P14,informed,100,0.008303856373413132,600.0083,0,600,2,2
3,P15,uninformed,100,68.67802973408953,83.678,45,15,2,2
3,P16,uninformed,100,91.04158348083362,101.0416,14,10,2,2
3,P17,uninformed,100,41.81550193489835,49.8155,82,8,2,2
3,P18,informed,100,2.564975162678613,254.565,30,252,2,2
3,P19,uninformed,100,0.36281521156126,63.3628,142,63,2,2
3,P20,uninformed,100,2.772953586405687,125.773,105,123,2,2
3,P21,informed,100,0.36320508235578974,0.3632,25,0,2,2
3,P22,uninformed,100,16.009395193312713,129.0094,98,113,2,2
3,P23,uninformed,100,10.74162543433963,135.7416,93,125,2,2
3,P24,uninformed,100,87.51193689250859,96.5119,22,9,2,2
4,P01,uninformed,100,100.0,100.0,0,0,3,3
4,P02,uninformed,400,400.0,400.0,0,0,3,3
4,P03,uninformed,400,399.558754140907,399.5588,1,0,3,3
4,P04,uninformed,100,100.0,100.0,0,0,3,3
4,P05,uninformed,100,100.0,100.0,0,0,3,3
4,P06,uninformed,100,100.0,100.0,0,0,3,3
4,P07,uninformed,100,100.0,100.0,0,0,3,3
4,P08,uninformed,100,96.3716278894047,103.3716,0,7,3,3
4,P09,uninformed,100,93.58495753395843,105.585,0,12,3,3
4,P10,uninformed,100,96.62138348083361,96.6214,7,0,3,3
4,P11,uninformed,100,100.0,100.0,0,0,3,3
4,P12,uninformed,100,99.551894942041,99.5519,1,0,3,3
4,P13,uninformed,400,399.57240297200116,399.5724,1,0,3,3
4,P14,uninformed,400,400.0,400.0,0,0,3,3
4,P15,uninformed,100,100.0,100.0,0,0,3,3
4,P16,uninformed,400,400.0,400.0,0,0,3,3
4,P17,uninformed,100,100.0,100.0,0,0,3,3
4,P18,uninformed,400,394.5849575339584,404.585,0,10,3,3
4,P19,uninformed,100,96.11096848829513,96.111,8,0,3,3
4,P20,uninformed,400,400.0,400.0,0,0,3,3
4,P21,uninformed,100,99.5450159411034,99.545,1,0,3,3
4,P22,uninformed,400,394.9185145766369,394.9185,11,0,3,3
4,P23,uninformed,100,99.56559098915538,99.5656,1,0,3,3
4,P24,uninformed,100,100.0,100.0,0,0,3,3
5,P01,uninformed,100,0.6867104375705225,107.6867,107,118,4,4
5,P02,uninformed,100,15.792088871294029,200.7921,185,82,4,4
5,P03,informed,400,1.0839921964048407,60.084,59,322,4,4
5,P04,uninformed,100,1.5569094210389711,81.5569,80,148,4,4
5,P05,informed,400,0.027017668258954686,0.027,0,473,4,4
5,P06,uninformed,100,77.08362680844816,106.0836,29,13,4,4
5,P07,uninformed,100,84.61540139002014,105.6154,21,21,4,4
5,P08,uninformed,100,72.25947048366429,120.2595,48,18,4,4
5,P09,informed,400,1.549440787530596,446.5494,445,461,4,4
5,P10,uninformed,100,0.7536940027960227,92.7537,92,131,4,4
5,P11,uninformed,100,2.3173283795699215,196.3173,194,111,4,4
5,P12,uninformed,100,2.091706793191798,105.0917,103,147,4,4
5,P13,uninformed,100,0.13301043757052244,136.133,136,91,4,4
5,P14,uninformed,100,0.5965724141370723,172.5966,172,115,4,4
5,P15,informed,400,128.8324679392769,394.8325,266,463,4,4
5,P16,uninformed,100,80.90627203225183,97.9063,17,28,4,4
5,P17,informed,400,0.0742677927939425,486.0743,486,418,4,4
5,P18,uninformed,100,29.468606793191796,107.4686,78,65,4,4
5,P19,informed,400,0.16848312545556832,334.1685,334,24,4,4
5,P20,uninformed,100,0.281810437569613,172.2818,172,80,4,4
5,P21,uninformed,100,17.469550563969072,159.4696,142,89,4,4
5,P22,informed,400,0.6089274840104322,0.6089,0,476,4,4
5,P23,uninformed,100,9.23986479301478,151.2399,142,101,4,4
5,P24,informed,400,89.86877563282286,873.8688,784,211,4,4
