market_id,participant_id,role_tier,endowment_tokens,starting_balance,final_balance,yes_held,no_held,market_number,stage
1,P01,uninformed,100,100.0,,0,0,0,1
1,P02,uninformed,100,100.0,,0,0,0,1
1,P03,uninformed,100,99.59935333369268,,1,0,0,1
1,P04,uninformed,100,99.5926651615215,,1,0,0,1
1,P05,uninformed,100,100.0,,0,0,0,1
1,P06,uninformed,100,92.66242271970057,,16,0,0,1
1,P07,uninformed,100,100.0,,0,0,0,1
1,P08,uninformed,100,92.74518500746153,,0,13,0,1
1,P09,uninformed,100,92.35148710313376,,0,14,0,1
1,P10,uninformed,100,100.0,,0,0,0,1
1,P11,uninformed,100,100.0,,0,0,0,1
1,P12,uninformed,100,100.0,,0,0,0,1
1,P13,uninformed,100,100.0,,0,0,0,1
1,P14,uninformed,100,100.0,,0,0,0,1
1,P15,uninformed,100,100.0,,0,0,0,1
1,P16,uninformed,100,100.0,,0,0,0,1
1,P17,uninformed,100,97.96532788940469,,0,4,0,1
1,P18,uninformed,100,99.48264614119513,,0,1,0,1
1,P19,uninformed,100,100.0,,0,0,0,1
1,P20,uninformed,100,100.0,,0,0,0,1
1,P21,uninformed,100,100.0,,0,0,0,1
1,P22,uninformed,100,95.06975755817908,,11,0,0,1
1,P23,uninformed,100,100.0,,0,0,0,1
1,P24,uninformed,100,100.0,,0,0,0,1
2,P01,uninformed,100,100.0,100.0,0,0,1,1
2,P02,uninformed,100,100.0,100.0,0,0,1,1
2,P03,uninformed,100,100.0,100.0,0,0,1,1
2,P04,uninformed,100,100.0,100.0,0,0,1,1
2,P05,uninformed,100,100.0,100.0,0,0,1,1
2,P06,uninformed,100,100.0,100.0,0,0,1,1
2,P07,uninformed,100,100.0,100.0,0,0,1,1
2,P08,uninformed,100,93.93024244182092,93.9302,0,11,1,1
2,P09,uninformed,100,99.48958500746153,99.4896,0,1,1,1
2,P10,uninformed,100,100.0,100.0,0,0,1,1
2,P11,uninformed,100,100.0,100.0,0,0,1,1
2,P12,uninformed,100,100.0,100.0,0,0,1,1
2,P13,uninformed,100,100.0,100.0,0,0,1,1
2,P14,uninformed,100,100.0,100.0,0,0,1,1
2,P15,uninformed,100,100.0,100.0,0,0,1,1
2,P16,uninformed,100,100.0,100.0,0,0,1,1
2,P17,uninformed,100,99.48264614119513,99.4826,0,1,1,1
2,P18,uninformed,100,98.98611289686622,98.9861,0,2,1,1
2,P19,uninformed,100,100.0,100.0,0,0,1,1
2,P20,uninformed,100,100.0,100.0,0,0,1,1
2,P21,uninformed,100,100.0,100.0,0,0,1,1
2,P22,uninformed,100,94.58017255071755,106.5802,12,0,1,1
2,P23,uninformed,100,100.0,100.0,0,0,1,1
2,P24,uninformed,100,100.0,100.0,0,0,1,1
3,P01,uninformed,100,1.709617210492957,130.7096,111,129,2,2
3,P02,informed,100,0.09261351241730231,0.0926,55,0,2,2
3,P03,uninformed,100,3.961450490922237,63.9615,133,60,2,2
3,P04,informed,100,0.3245581104524424,0.3246,137,0,2,2
3,P05,informed,100,0.500060378166407,0.5001,42,0,2,2
3,P06,uninformed,100,74.85016821071693,107.8502,23,33,2,2
3,P07,uninformed,100,90.97514247265228,91.9751,14,1,2,2
3,P08,uninformed,100,7.710782280205541,62.7108,133,55,2,2
3,P09,informed,100,0.08338425173186803,46.0834,90,46,2,2
3,P10,informed,100,0.023063741018216066,0.0231,168,0,2,2
3,P11,uninformed,100,1.1129861506302572,125.113,107,124,2,2
3,P12,uninformed,100,11.270339552046332,126.2703,100,115,2,2
3,P13,uninformed,100,0.7343473453942835,89.7343,141,89,2,2
3,P14,informed,100,0.11762456805882149,428.1176,0,428,2,2
3,P15,uninformed,100,80.96856616634498,80.9686,33,0,2,2
3,P16,uninformed,100,84.02131174028715,90.0213,22,6,2,2
3,P17,uninformed,100,37.604085149547956,117.6041,70,80,2,2
3,P18,informed,100,2.526805082356017,171.5268,39,169,2,2
3,P19,uninformed,100,7.579242382892978,144.57920000000001,101,137,2,2
3,P20,uninformed,100,1.1839028465051873,176.1839,89,175,2,2
3,P21,informed,100,0.5746486669521733,0.5746,41,0,2,2
3,P22,uninformed,100,2.5720339444535005,94.572,132,92,2,2
3,P23,uninformed,100,0.12598141530027168,136.126,113,136,2,2
3,P24,uninformed,100,83.33910193489835,96.3391,24,13,2,2
4,P01,uninformed,100,100.0,100.0,0,0,3,3
4,P02,uninformed,400,400.0,400.0,0,0,3,3
4,P03,uninformed,400,400.0,400.0,0,0,3,3
4,P04,uninformed,100,100.0,100.0,0,0,3,3
4,P05,uninformed,100,100.0,100.0,0,0,3,3
4,P06,uninformed,100,100.0,100.0,0,0,3,3
4,P07,uninformed,100,100.0,100.0,0,0,3,3
4,P08,uninformed,100,96.87514440857109,102.8751,0,6,3,3
4,P09,uninformed,100,93.50229781133932,105.5023,0,12,3,3
4,P10,uninformed,100,97.12485559142891,97.1249,6,0,3,3
4,P11,uninformed,100,100.0,100.0,0,0,3,3
4,P12,uninformed,100,100.0,100.0,0,0,3,3
4,P13,uninformed,400,400.0,400.0,0,0,3,3
4,P14,uninformed,400,400.0,400.0,0,0,3,3
4,P15,uninformed,100,100.0,100.0,0,0,3,3
4,P16,uninformed,400,400.0,400.0,0,0,3,3
4,P17,uninformed,100,100.0,100.0,0,0,3,3
4,P18,uninformed,400,400.0,400.0,0,0,3,3
4,P19,uninformed,100,100.0,100.0,0,0,3,3
4,P20,uninformed,400,400.0,400.0,0,0,3,3
4,P21,uninformed,100,100.0,100.0,0,0,3,3
4,P22,uninformed,400,395.4838150855269,395.4838,10,0,3,3
4,P23,uninformed,100,100.0,100.0,0,0,3,3
4,P24,uninformed,100,100.0,100.0,0,0,3,3
5,P01,uninformed,100,6.1049821612649176,112.105,106,127,4,4
5,P02,uninformed,100,21.109536837731756,164.1095,143,89,4,4
5,P03,informed,400,0.997179884930703,63.9972,63,296,4,4
5,P04,uninformed,100,64.4496264103248,180.4496,116,28,4,4
5,P05,informed,400,0.008501122105697867,0.0085,0,483,4,4
5,P06,uninformed,100,75.78492781561052,114.7849,39,9,4,4
5,P07,uninformed,100,67.13198228020576,72.132,5,56,4,4
5,P08,uninformed,100,24.487995218542824,93.488,69,104,4,4
5,P09,informed,400,28.686867792793944,429.6869,401,428,4,4
5,P10,uninformed,100,0.47819138529266636,73.4782,73,146,4,4
5,P11,uninformed,100,0.506491757051958,139.5065,139,124,4,4
5,P12,uninformed,100,7.94289964847442,157.9429,150,83,4,4
5,P13,uninformed,100,1.7271821612649174,140.7272,139,112,4,4
5,P14,uninformed,100,13.305998448293144,213.306,200,83,4,4
5,P15,informed,400,113.05741687454443,366.05740000000003,253,508,4,4
5,P16,uninformed,100,88.64608844430785,113.6461,25,5,4,4
5,P17,informed,400,1.134820115069297,485.1348,484,433,4,4
5,P18,uninformed,100,31.95307811206156,144.9531,113,53,4,4
5,P19,informed,400,0.22898312545556837,339.229,339,19,4,4
5,P20,uninformed,100,0.8162669609713165,160.8163,160,81,4,4
5,P21,uninformed,100,1.1902695464173834,162.1903,161,101,4,4
5,P22,informed,400,0.00529964847532971,0.0053,0,477,4,4
5,P23,uninformed,100,22.033902122039322,157.0339,135,76,4,4
5,P24,informed,400,116.75114527736399,841.7511,725,213,4,4
